lat,lon,name,category
55.8041274,37.6355594,Нотариус Крупнова Лейла Геннадиевна,Офис
55.8093235,37.6121153,Многофункциональный центр предоставления государственных и муниципальных услуг районов Останкинский и Марьина Роща,Офис
55.7902523,37.6411706,Межрегиональная инспекция ФНС России по крупнейшим налогоплательщикам №3,Офис
55.7755898,37.5859707,"ООО ""Лоджикс-Телеком""",Офис
55.706251,37.6570515,Без названия,Офис
55.7626649,37.6576399,РЕСО страхование,Офис
55.7665646,37.647232,РЕСО-Гарантия,Офис
55.7764997,37.6319429,РЕСО страхование,Офис
55.811309,37.5782272,Аэросистемы,Офис
55.7636024,37.5895533,Федеральное агентство по управлению государственным имуществом,Офис
55.7590668,37.5871888,Титан,Офис
55.7785121,37.5970048,Институт Конфуция,Офис
55.7815057,37.5986676,МегаФон,Офис
55.7200283,37.6102083,Визовый центр Словении,Офис
55.7200153,37.6103027,Визовый центр Эстонии,Офис
55.7696624,37.6468645,Октава недвижимость,Офис
55.7676809,37.5981607,ТПО Резерв,Офис
55.7313431,37.5919093,РЕСО-Гарантия,Офис
55.7202427,37.615051,АльфаСтрахование,Офис
55.7696276,37.5164148,Торговый дом ОАО «Кизлярский электромеханический завод»,Офис
55.7763441,37.6290185,Бюро регистрации несчастных случаев ГУ МВД по г. Москве,Офис
55.805369,37.6420685,Fitbar.ru,Офис
55.7740981,37.6239329,Приёмная МВД,Офис
55.8117475,37.6363025,ЗАО «Выбор»,Офис
55.7471245,37.5833419,"ФГУП ""Президент-Сервис""",Офис
55.7495424,37.5896749,Московская геммологическая лаборатория,Офис
55.7481897,37.5836057,МТС,Офис
55.7493778,37.5872635,Московский комитет ветеранов войны,Офис
55.7201206,37.6102352,Нотариальная контора на Шаболовке,Офис
55.7322717,37.5898879,Следственное управление по Центральному административному округу г.Москвы,Офис
55.7786194,37.6285074,"Издательский дом ""Красивые Дома""",Офис
55.7206204,37.5999675,Гильдия Управляющих Документацией,Офис
55.7388227,37.581627,Министерство Российской Федерации по развитию Дальнего Востока,Офис
55.7438827,37.5827127,Без названия,Офис
55.7356693,37.591692,Без названия,Офис
55.7339688,37.5884817,Яндекс,Офис
55.796902,37.5377716,VK,Офис
55.7997448,37.5351597,Билайн,Офис
55.7530664,37.7138163,Без названия,Офис
55.8026228,37.5317749,Исаева Зоя Владимировна,Офис
55.7666217,37.5834378,"""НИ и ПИ Генплана Москвы""",Офис
55.7716926,37.5937533,"""НИ и ПИ Генплана Москвы""",Офис
55.8166039,37.6195302,НТВ,Офис
55.7976417,37.5406962,МТС,Офис
55.6839927,37.6215483,МегаФон,Офис
55.6839265,37.6214344,МТС,Офис
55.7402931,37.598203,Консульский отдел посольства Хорватии,Офис
55.7545697,37.5893385,Институт социально-политических исследований РАН,Офис
55.8052106,37.5858332,Московский дом ресторатора,Офис
55.7330869,37.5941141,Акимова А.А.,Офис
55.7324714,37.5937007,"Общественная организация пенсионеров, ветеранов войны, труда, вооруженных сил и правоохранительных органов района Хамовники",Офис
55.7325243,37.5937356,Совет общественной организации инвалидов Великой Отечественной войны района Хамовники,Офис
55.7825185,37.7071995,Адвокатская контора № 19,Офис
55.7975727,37.5797276,Столичный филиал ПАО МегаФон,Офис
55.8084944,37.5307325,МТС,Офис
55.7181415,37.6740799,Без названия,Офис
55.7983458,37.5324694,Головинская межрайонная прокуратура,Офис
55.7679789,37.6255244,Управление внутренних дел на Московском метрополитене,Офис
55.7067586,37.6586238,ФК Групп,Офис
55.7311424,37.5933594,SyrianAir,Офис
55.767157,37.6773062,Наука права,Офис
55.7439119,37.5965132,Посольство Люксембурга,Офис
55.7271321,37.6266891,Творческая экспериментальная студия,Офис
55.8082428,37.5335999,Отдел социальной защиты населения района Аэропорт,Офис
55.8084911,37.5339623,Клиентская служба ПФР,Офис
55.7681035,37.6470061,Управление Федеральной антимонопольной службы по г. Москве,Офис
55.7451225,37.56451,T2,Офис
55.7547996,37.7259618,ИМПЭ им. Грибоедова,Университет
55.7544524,37.7248608,Московский промышленно-экономический колледж,Университет
55.7695026,37.5840052,Мегафон,Офис
55.7395401,37.5840263,Евразийская экономическая комиссия,Офис
55.7459004,37.5995242,Gowling WLG,Офис
55.7534671,37.6059176,Samsung Electronics,Офис
55.7588296,37.638462,Юзетикс,Офис
55.7806172,37.7156219,ООО «Молл лист»,Офис
55.7686025,37.5903493,Hines International In,Офис
55.7921876,37.5492199,ФГУП паспортно-визовый сервис,Офис
55.7967348,37.5389009,Некоммерческая организация международный фонд социально-экономических исследований,Офис
55.7075456,37.6005296,Многофункциональный центр предоставления государственных и муниципальных услуг района Донской,Офис
